Object ID,Title,Object Name,Department,Culture,Period,Artist Display Name,Medium,Dimensions,Classification,Object Date,General_Text_Description,url
36021,明?   佚名   舊傳貫休   羅漢圖   軸|Luohan,Hanging scroll,Asian Art,China,Ming dynasty (1368–1644),Guanxiu,Hanging scroll; ink and color on silk,"Image: 46 3/8 × 18 1/2 in. (117.8 × 47 cm)
Overall with mounting: 83 × 24 1/2 in. (210.8 × 62.2 cm)
Overall with knobs: 83 × 28 1/4 in. (210.8 × 71.8 cm)",Paintings,15th century?,"明?   佚名   舊傳貫休   羅漢圖   軸|Luohan is a Ming dynasty (1368–1644) Hanging scroll by the China artist Guanxiu. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 46 3/8 × 18 1/2 in. (117.8 × 47 cm)
Overall with mounting: 83 × 24 1/2 in. (210.8 × 62.2 cm)
Overall with knobs: 83 × 28 1/4 in. (210.8 × 71.8 cm), the work is classified as Paintings and was created in 15th century?.",http://example_url_41/
36022,明  顧懿德  倣王蒙玩月圖  軸|Enjoying the Moon: Landscape in the Manner of Wang Meng,Hanging scroll,Asian Art,China,Ming dynasty (1368–1644),Gu Yide,Hanging scroll; ink and color on paper,"Image: 61 x 18 1/4 in. (154.9 x 46.4 cm)
Overall with mounting: 123 3/4 x 26 3/4 in. (314.3 x 67.9 cm)
Overall with knobs: 123 3/4 x 31 in. (314.3 x 78.7 cm)",Paintings,dated 1628,"明  顧懿德  倣王蒙玩月圖  軸|Enjoying the Moon: Landscape in the Manner of Wang Meng is a Ming dynasty (1368–1644) Hanging scroll by the China artist Gu Yide. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on paper. Measuring Image: 61 x 18 1/4 in. (154.9 x 46.4 cm)
Overall with mounting: 123 3/4 x 26 3/4 in. (314.3 x 67.9 cm)
Overall with knobs: 123 3/4 x 31 in. (314.3 x 78.7 cm), the work is classified as Paintings and was created in dated 1628.",http://example_url_42/
36023,明  傳張路  溪畔漁家圖  軸|Fisherman and family,Hanging scroll,Asian Art,China,Ming dynasty (1368–1644),Zhang Lu,Hanging scroll; ink and color on silk,43 3/8 x 31 7/8 in. (110.2 x 81.0 cm),Paintings,16th century,"明  傳張路  溪畔漁家圖  軸|Fisherman and family is a Ming dynasty (1368–1644) Hanging scroll by the China artist Zhang Lu. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring 43 3/8 x 31 7/8 in. (110.2 x 81.0 cm), the work is classified as Paintings and was created in 16th century.",http://example_url_43/
36024,明   居節   石泉圖   軸|Recluse gazing at a waterfall,Hanging scroll,Asian Art,China,Ming dynasty (1368–1644),Ju Jie,Hanging scroll; ink on paper,43 1/2 x 9 3/4 in. (110.5 x 24.8 cm),Paintings,1559,"明   居節   石泉圖   軸|Recluse gazing at a waterfall is a Ming dynasty (1368–1644) Hanging scroll by the China artist Ju Jie. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink on paper. Measuring 43 1/2 x 9 3/4 in. (110.5 x 24.8 cm), the work is classified as Paintings and was created in 1559.",http://example_url_44/
36025,清   佚名   倣吳歷   茂林草堂圖   軸|A Lodge in the Hills,Hanging scroll,Asian Art,China,Qing dynasty (1644–1911),Wu Li,Hanging scroll; ink on paper,39 5/8 x 19 in. (100.6 x 48.3 cm),Paintings,spuriously dated 1703,"清   佚名   倣吳歷   茂林草堂圖   軸|A Lodge in the Hills is a Qing dynasty (1644–1911) Hanging scroll by the China artist Wu Li. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink on paper. Measuring 39 5/8 x 19 in. (100.6 x 48.3 cm), the work is classified as Paintings and was created in spuriously dated 1703.",http://example_url_45/
36026,清 佚名 傳王文治  蘭亭修禊圖 軸|Spring Ablutions at the Orchid Pavilion,Hanging scroll,Asian Art,China,Qing dynasty (1644–1911),Wang Wenzhi,Hanging scroll; ink and color on silk,17 1/4 x 19 1/2 in. (43.8 x 49.5 cm),Paintings,Unknown,"清 佚名 傳王文治  蘭亭修禊圖 軸|Spring Ablutions at the Orchid Pavilion is a Qing dynasty (1644–1911) Hanging scroll by the China artist Wang Wenzhi. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring 17 1/4 x 19 1/2 in. (43.8 x 49.5 cm), the work is classified as Paintings .",http://example_url_46/
36027,清  張庚  倣王蒙山水圖  軸|Landscape After Wang Meng,Hanging scroll,Asian Art,China,Qing dynasty (1644–1911),Zhang Geng,Hanging scroll; ink and color on paper,49 x 15 31/32 in. (124.5 x 40.6 cm),Paintings,dated 1759,"清  張庚  倣王蒙山水圖  軸|Landscape After Wang Meng is a Qing dynasty (1644–1911) Hanging scroll by the China artist Zhang Geng. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on paper. Measuring 49 x 15 31/32 in. (124.5 x 40.6 cm), the work is classified as Paintings and was created in dated 1759.",http://example_url_47/
36028,明   佚名   絹本設色   童子戯魚圖   軸|Children Playing,Hanging scroll,Asian Art,China,Ming dynasty (1368–1644),Unidentified,Hanging scroll; ink and color on silk,Image: 37 1/2 x 25 1/4 in. (95.3 x 64.1 cm),Paintings,16th–17th century,"明   佚名   絹本設色   童子戯魚圖   軸|Children Playing is a Ming dynasty (1368–1644) Hanging scroll by the China artist Unidentified. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 37 1/2 x 25 1/4 in. (95.3 x 64.1 cm), the work is classified as Paintings and was created in 16th–17th century.",http://example_url_48/
36029,????? ??|水月觀音圖 高麗|Water-moon Avalokiteshvara,Hanging scroll,Asian Art,Korea,Goryeo dynasty (918–1392),Unidentified artist,Hanging scroll; ink and color on silk,"Image: 45 1/16 × 21 7/8 in. (114.5 × 55.6 cm)
Overall with mounting: 79 3/8 × 28 in. (201.6 × 71.1 cm)
Overall with knobs: 79 3/8 × 30 1/8 in. (201.6 × 76.5 cm)",Paintings,first half of the 14th century,"????? ??|水月觀音圖 高麗|Water-moon Avalokiteshvara is a Goryeo dynasty (918–1392) Hanging scroll by the Korea artist Unidentified artist. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 45 1/16 × 21 7/8 in. (114.5 × 55.6 cm)
Overall with mounting: 79 3/8 × 28 in. (201.6 × 71.1 cm)
Overall with knobs: 79 3/8 × 30 1/8 in. (201.6 × 76.5 cm), the work is classified as Paintings and was created in first half of the 14th century.",http://example_url_49/
36030,明   沈碩   仿仇英文玉圖   軸|Lady in a Bamboo Grove after Qiu Ying,Hanging scroll,Asian Art,China,Ming dynasty (1368–1644),Shen Shuo,Hanging scroll; ink and color on silk,"Image: 46 1/2 × 19 1/2 in. (118.1 × 49.5 cm)
Overall with mounting: 9 ft. 4 in. × 27 5/8 in. (284.5 × 70.2 cm)
Overall with knobs: 9 ft. 4 in. × 31 3/4 in. (284.5 × 80.6 cm)",Paintings,Unknown,"明   沈碩   仿仇英文玉圖   軸|Lady in a Bamboo Grove after Qiu Ying is a Ming dynasty (1368–1644) Hanging scroll by the China artist Shen Shuo. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 46 1/2 × 19 1/2 in. (118.1 × 49.5 cm)
Overall with mounting: 9 ft. 4 in. × 27 5/8 in. (284.5 × 70.2 cm)
Overall with knobs: 9 ft. 4 in. × 31 3/4 in. (284.5 × 80.6 cm), the work is classified as Paintings .",http://example_url_50/
36032,Unknown,Handscroll,Asian Art,China,Ming dynasty (1368–1644) (?),Unidentified artist|Li Gonglin,Handscroll; ink on silk,13 3/8 × 85 in. (34 × 215.9 cm),Paintings,Unknown,"Unknown is a Ming dynasty (1368–1644) (?) Handscroll by the China artist Unidentified artist|Li Gonglin. This piece, part of the Asian Art collection, is crafted using Handscroll; ink on silk. Measuring 13 3/8 × 85 in. (34 × 215.9 cm), the work is classified as Paintings .",http://example_url_51/
36033,宋/元   佚名   百牛圖   卷|One hundred water buffalo,Handscroll,Asian Art,China,Southern Song (1127–1279) or Yuan (1271–1368) dynasty,Unidentified artist|Jiangcan,Handscroll; ink on paper,12 1/2 x 87 5/16 in. (31.8 x 221.8 cm),Paintings,13th century,"宋/元   佚名   百牛圖   卷|One hundred water buffalo is a Southern Song (1127–1279) or Yuan (1271–1368) dynasty Handscroll by the China artist Unidentified artist|Jiangcan. This piece, part of the Asian Art collection, is crafted using Handscroll; ink on paper. Measuring 12 1/2 x 87 5/16 in. (31.8 x 221.8 cm), the work is classified as Paintings and was created in 13th century.",http://example_url_52/
36035,Unknown,Handscroll,Asian Art,China,Ming dynasty (1368–1644),Wen Tong,Handscroll; ink and color on silk,Image: 22 x 101 in. (55.9 x 256.5 cm),Paintings,16th century,"Unknown is a Ming dynasty (1368–1644) Handscroll by the China artist Wen Tong. This piece, part of the Asian Art collection, is crafted using Handscroll; ink and color on silk. Measuring Image: 22 x 101 in. (55.9 x 256.5 cm), the work is classified as Paintings and was created in 16th century.",http://example_url_53/
36036,Unknown,Framed scroll,Asian Art,China,Qing dynasty (1644–1911),Jiang Tingxi,Framed scroll; ink and color on silk,44 1/2 x 23 3/4 in. (113 x 60.3 cm),Paintings,dated 1724,"Unknown is a Qing dynasty (1644–1911) Framed scroll by the China artist Jiang Tingxi. This piece, part of the Asian Art collection, is crafted using Framed scroll; ink and color on silk. Measuring 44 1/2 x 23 3/4 in. (113 x 60.3 cm), the work is classified as Paintings and was created in dated 1724.",http://example_url_54/
36037,南宋  佚名  倣馬遠  松陰玩月圖  冊頁|Viewing the Moon under a Pine Tree,Album leaf,Asian Art,China,Southern Song dynasty (1127–1279),Ma Yuan,Album leaf; ink and color on silk,10 x 10 in. (25.4 x 25.4 cm),Paintings,early 13th century,"南宋  佚名  倣馬遠  松陰玩月圖  冊頁|Viewing the Moon under a Pine Tree is a Southern Song dynasty (1127–1279) Album leaf by the China artist Ma Yuan. This piece, part of the Asian Art collection, is crafted using Album leaf; ink and color on silk. Measuring 10 x 10 in. (25.4 x 25.4 cm), the work is classified as Paintings and was created in early 13th century.",http://example_url_55/
36039,明  佚名  柳馬圖  冊頁|Horse and Willow Tree,Album leaf,Asian Art,China,Ming dynasty (1368–1644),Unidentified artist,Album leaf; ink and color on silk,Image: 10 1/8 x 9 in. (25.7 x 22.9 cm),Paintings,early 15th century,"明  佚名  柳馬圖  冊頁|Horse and Willow Tree is a Ming dynasty (1368–1644) Album leaf by the China artist Unidentified artist. This piece, part of the Asian Art collection, is crafted using Album leaf; ink and color on silk. Measuring Image: 10 1/8 x 9 in. (25.7 x 22.9 cm), the work is classified as Paintings and was created in early 15th century.",http://example_url_56/
36040,Unknown,Hanging scroll,Asian Art,Japan,Unknown,Unidentified,Hanging scroll; ink and color on silk,28 1/2 x 22 31/32 in. (72.4 x 58.4 cm),Paintings,Unknown,"Unknown is a Unknown Hanging scroll by the Japan artist Unidentified. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring 28 1/2 x 22 31/32 in. (72.4 x 58.4 cm), the work is classified as Paintings .",http://example_url_57/
36041,元 佚名 仕女像 軸|Portrait of a Lady,Hanging scroll,Asian Art,China,Yuan dynasty (1271–1368),Li Gonglin|Unidentified artist,Hanging scroll; ink on silk,"Image: 31 × 15 in. (78.7 × 38.1 cm)
Overall with mounting: 64 × 20 7/8 in. (162.6 × 53 cm)
Overall with knobs: 64 × 22 3/16 in. (162.6 × 56.4 cm)",Paintings,14th century,"元 佚名 仕女像 軸|Portrait of a Lady is a Yuan dynasty (1271–1368) Hanging scroll by the China artist Li Gonglin|Unidentified artist. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink on silk. Measuring Image: 31 × 15 in. (78.7 × 38.1 cm)
Overall with mounting: 64 × 20 7/8 in. (162.6 × 53 cm)
Overall with knobs: 64 × 22 3/16 in. (162.6 × 56.4 cm), the work is classified as Paintings and was created in 14th century.",http://example_url_58/
36042,元　佚名　 陳容　僞款　雲行雨施圖　卷|Dragon and Landscape,Handscroll,Asian Art,China,Yuan dynasty (1271–1368),Unidentified artist|Chen Rong,Handscroll; ink on paper,Image: 17 5/8 x 75 1/8 in. (44.8 x 190.8 cm),Paintings,14th century; plus later addition,"元　佚名　 陳容　僞款　雲行雨施圖　卷|Dragon and Landscape is a Yuan dynasty (1271–1368) Handscroll by the China artist Unidentified artist|Chen Rong. This piece, part of the Asian Art collection, is crafted using Handscroll; ink on paper. Measuring Image: 17 5/8 x 75 1/8 in. (44.8 x 190.8 cm), the work is classified as Paintings and was created in 14th century; plus later addition.",http://example_url_59/
36043,Unknown,Painting,Asian Art,Japan,Edo period (1615–1868),Ogawa Haritsu (Ritsuō),Watercolor on paper,7 1/32 x 10 7/32 in. (17.9 x 26 cm),Paintings,18th century,"Unknown is a Edo period (1615–1868) Painting by the Japan artist Ogawa Haritsu (Ritsuō). This piece, part of the Asian Art collection, is crafted using Watercolor on paper. Measuring 7 1/32 x 10 7/32 in. (17.9 x 26 cm), the work is classified as Paintings and was created in 18th century.",http://example_url_60/
36047,清 張宗蒼 山水 冊 紙本|Miniature landscapes,Album,Asian Art,China,Qing dynasty (1644–1911),Zhang Zongcang,Album of eight leaves; ink and color on paper,1 7/16 x 1 3/4 in. (3.7 x 4.4 cm),Paintings,datable to 1751–54,"清 張宗蒼 山水 冊 紙本|Miniature landscapes is a Qing dynasty (1644–1911) Album by the China artist Zhang Zongcang. This piece, part of the Asian Art collection, is crafted using Album of eight leaves; ink and color on paper. Measuring 1 7/16 x 1 3/4 in. (3.7 x 4.4 cm), the work is classified as Paintings and was created in datable to 1751–54.",http://example_url_61/
36048,清  佚名  清明上河圖  卷|Spring Festival on the River,Handscroll,Asian Art,China,Qing dynasty (1644–1911),Unidentified artist,Handscroll; ink and color on silk,11 3/4 in. x 33 ft. (29.8 x 1004.6 cm),Paintings,18th century?,"清  佚名  清明上河圖  卷|Spring Festival on the River is a Qing dynasty (1644–1911) Handscroll by the China artist Unidentified artist. This piece, part of the Asian Art collection, is crafted using Handscroll; ink and color on silk. Measuring 11 3/4 in. x 33 ft. (29.8 x 1004.6 cm), the work is classified as Paintings and was created in 18th century?.",http://example_url_62/
36049,清  佚名  倣郭熙  溪山無盡圖  卷|Streams and Mountains Without End,Handscroll,Asian Art,China,Qing dynasty (1644–1911),Unidentified artist|Guo Xi,Handscroll; ink and color on silk,11 3/16 x 76 3/8 in. (28.4 x 194 cm),Paintings,17th century,"清  佚名  倣郭熙  溪山無盡圖  卷|Streams and Mountains Without End is a Qing dynasty (1644–1911) Handscroll by the China artist Unidentified artist|Guo Xi. This piece, part of the Asian Art collection, is crafted using Handscroll; ink and color on silk. Measuring 11 3/16 x 76 3/8 in. (28.4 x 194 cm), the work is classified as Paintings and was created in 17th century.",http://example_url_63/
36050,明  倣林良  蘆鴨圖  軸|Ducks and Reeds,Hanging scroll,Asian Art,China,Ming dynasty (1368–1644),Lin Liang,Hanging scroll; ink and color on silk,"Image: 61 5/8 × 34 5/8 in. (156.5 × 87.9 cm)
Overall with mounting: 10 ft. 3/8 in. × 40 3/8 in. (305.8 × 102.6 cm)
Overall with knobs: 10 ft. 3/8 in. × 44 1/2 in. (305.8 × 113 cm)",Paintings,Unknown,"明  倣林良  蘆鴨圖  軸|Ducks and Reeds is a Ming dynasty (1368–1644) Hanging scroll by the China artist Lin Liang. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 61 5/8 × 34 5/8 in. (156.5 × 87.9 cm)
Overall with mounting: 10 ft. 3/8 in. × 40 3/8 in. (305.8 × 102.6 cm)
Overall with knobs: 10 ft. 3/8 in. × 44 1/2 in. (305.8 × 113 cm), the work is classified as Paintings .",http://example_url_64/
